"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Cleft lip and cleft palate","0.1","0.06360","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Diabetes mellitus","4.4","4.36352","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Chlamydia","0.1","0.05149","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Melanoma and other skin cancers","0.1","0.11884","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Upper respiratory infections","0.8","0.80140","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Leishmaniasis","0.3","0.28028","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Sense organ diseases","0.0","0.01579","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Alzheimer's disease and other dementias","4.8","4.76504","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Ischaemic heart disease","1,407.0","1406.99500","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Falls","2.3","2.33114","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Dengue","0.1","0.11270","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Melanoma and other skin cancers","13.8","13.79290","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Pancreas cancer","4.4","4.44035","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Protein-energy malnutrition","0.4","0.42039","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Exposure to forces of nature","0.0","0.00072","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Stomach cancer","0.0","0.00281","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Interpersonal violence","2.5","2.54009","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Trypanosomiasis","0.0","0.01195","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Appendicitis","0.4","0.39610","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Other genitourinary diseases","2.5","2.46373","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Collective violence and legal intervention","1.5","1.48549","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Maternal conditions","1.8","1.84331","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Other malignant neoplasms","18.2","18.22502","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Maternal conditions","5.8","5.79047","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Tuberculosis","6.3","6.29896","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Interpersonal violence","9.2","9.18392","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Skin diseases","0.7","0.70191","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Prostate cancer","2.4","2.40482","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Musculoskeletal diseases","0.8","0.84636","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Schistosomiasis","0.1","0.14338","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Infectious and parasitic diseases","19.7","19.65895","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Chronic obstructive pulmonary disease","53.7","53.70261","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","other sense organ disorders","0.0","0.00957","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Acute hepatitis C","0.2","0.24125","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Gonorrhoea","0.0","0.02332","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Neonatal conditions","0.0","0.00464","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Gynecological diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Oral conditions","0.0","0.01170","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Noncommunicable diseases","26.7","26.71116","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Acute hepatitis B","8.2","8.20424","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Intentional injuries","8.3","8.25942","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Other neoplasms","25.8","25.82962","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Hypertensive heart disease","289.5","289.53229","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Syphilis","0.2","0.22683","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Chlamydia","0.0","0.00308","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Mouth and oropharynx cancers","15.9","15.94738","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Skin diseases","0.7","0.70893","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Trachea, bronchus, lung cancers","4.1","4.11946","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Alzheimer's disease and other dementias","0.2","0.15645","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Congenital heart anomalies","1.3","1.26157","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Schizophrenia","0.5","0.47923","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Other nutritional deficiencies","0.2","0.19841","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Leishmaniasis","0.1","0.07716","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Other unintentional injuries","7.2","7.19519","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Leprosy","0.0","0.00647","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Other malignant neoplasms","44.8","44.75832","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other mental and behavioural disorders","0.1","0.05930","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Anxiety disorders","0.0","0.00028","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Osteoarthritis","0.0","0.00833","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Epilepsy","2.5","2.47523","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Ischaemic heart disease","0.4","0.41125","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Asthma","2.6","2.63659","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Endocrine, blood, immune disorders","1.1","1.07250","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Other respiratory diseases","9.4","9.40869","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","other sense organ disorders","0.6","0.61834","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Unintentional injuries","10.7","10.65347","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Kidney diseases","8.1","8.14079","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other neurological conditions","1.0","1.01845","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","All Causes","50.2","50.18297","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","HIV/AIDS","3.9","3.91390","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Injuries","127.0","126.97490","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Sense organ diseases","0.0","0.04910","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Diabetes mellitus","25.4","25.41590","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Stomach cancer","0.3","0.27355","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Other genitourinary diseases","33.0","33.02375","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Road injury","6.9","6.92687","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Eating disorders","0.0","0.03445","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Gynecological diseases","1.9","1.92394","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Stroke","131.2","131.15450","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Vitamin A deficiency","0.0","0.00985","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Childhood-cluster diseases","0.3","0.27434","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Liver cancer","0.3","0.27031","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Tuberculosis","0.4","0.35171","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Fire, heat and hot substances","0.6","0.55696","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Collective violence and legal intervention","0.2","0.18755","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Drug use disorders","1.2","1.16200","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Colon and rectum cancers","34.5","34.46165","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Malignant neoplasms","1,646.5","1646.49854","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Gynecological diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Falls","4.6","4.60397","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Iron-deficiency anaemia","2.2","2.17487","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Neonatal conditions","0.0","0.01864","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Stomach cancer","32.7","32.71750","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Respiratory diseases","1.9","1.94356","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Whooping cough","0.2","0.22539","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Collective violence and legal intervention","0.3","0.25690","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Road injury","76.1","76.10625","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Hookworm disease","0.0","0.00027","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Peptic ulcer disease","27.6","27.56311","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Leukaemia","1.7","1.65368","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Other unintentional injuries","42.1","42.12937","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","STDs excluding HIV","0.5","0.54990","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Down's syndrome","0.2","0.21440","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Endocrine, blood, immune disorders","8.9","8.89349","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Chronic obstructive pulmonary disease","0.9","0.89348","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Lymphomas, multiple myeloma","4.1","4.13346","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Trachoma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Collective violence and legal intervention","0.6","0.64892","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Corpus uteri cancer","0.0","0.00048","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Trichomoniasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Drowning","2.8","2.78887","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Sense organ diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Other infectious diseases","1.4","1.36462","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Drug use disorders","1.1","1.07806","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Meningitis","1.5","1.46670","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Pancreas cancer","0.1","0.07457","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Unipolar depressive disorders","0.0","0.04402","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Whooping cough","0.0","0.01189","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Other nutritional deficiencies","2.4","2.44400","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Communicable & other Group I","14.5","14.46069","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Iodine deficiency","0.1","0.08820","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Leishmaniasis","0.2","0.24878","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Liver cancer","0.4","0.41630","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Upper respiratory infections","0.0","0.01766","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Childhood-cluster diseases","0.6","0.64071","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Neurological conditions","9.7","9.73018","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Back and neck pain","0.0","0.00344","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Lower respiratory infections","8.0","7.99151","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Schistosomiasis","1.6","1.59289","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Other genitourinary diseases","6.4","6.36118","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","All Causes","809.7","809.70258","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Nutritional deficiencies","6.6","6.61040","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Ischaemic heart disease","3.2","3.17317","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Stroke","125.7","125.68750","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Other digestive diseases","112.9","112.93912","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Road injury","28.5","28.54107","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Bladder cancer","0.0","0.00062","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Parasitic and vector diseases","1.5","1.48562","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Trichomoniasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Multiple sclerosis","0.7","0.73689","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Gout","0.0","0.00729","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Other genitourinary diseases","3.0","3.00580","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Diabetes mellitus","24.4","24.43429","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Mouth and oropharynx cancers","2.6","2.61870","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Other chromosomal anomalies","0.1","0.06470","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Poisonings","2.2","2.15407","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Asthma","3.0","3.03675","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Hypertensive heart disease","290.3","290.32800","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Cardiovascular diseases","752.6","752.62012","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Drug use disorders","1.0","0.97010","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","0.6","0.58175","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Intestinal nematode infections","0.0","0.04929","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Congenital anomalies","1.4","1.41165","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Genitourinary diseases","1.6","1.57105","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Intentional injuries","8.2","8.18825","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Acute hepatitis C","0.0","0.00566","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Dental caries","0.0","0.01128","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Prostate cancer","15.9","15.91578","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Upper respiratory infections","0.1","0.05261","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Chlamydia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Migraine","0.0","0.00259","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Parasitic and vector diseases","1.9","1.88160","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Malignant neoplasms","4.0","3.98397","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Gout","0.0","0.00028","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Drug use disorders","0.9","0.93541","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Ovary cancer","1.5","1.48112","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Rheumatic heart disease","4.4","4.43409","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Otitis media","0.0","0.01662","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Intentional injuries","23.3","23.30363","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Interpersonal violence","1.4","1.35528","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Osteoarthritis","0.0","0.03409","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Other STDs","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Oesophagus cancer","29.8","29.79164","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other chromosomal anomalies","0.1","0.08249","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Other neoplasms","0.3","0.28748","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Leukaemia","2.2","2.20785","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Gynecological diseases","0.4","0.35189","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Asthma","0.3","0.26887","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Skin diseases","0.7","0.69647","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Genitourinary diseases","2.5","2.53556","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Back and neck pain","0.1","0.09153","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Self-harm","55.0","54.97712","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Peptic ulcer disease","1.3","1.31273","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","other sense organ disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Kidney diseases","2.2","2.18059","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Chlamydia","0.1","0.13831","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Other congenital anomalies","0.2","0.20459","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Cervix uteri cancer","2.9","2.90382","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Peptic ulcer disease","2.4","2.38714","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Fire, heat and hot substances","0.8","0.78858","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Stroke","492.2","492.15030","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Colon and rectum cancers","122.5","122.54410","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Rheumatic heart disease","4.4","4.43372","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Musculoskeletal diseases","17.9","17.91803","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Other unintentional injuries","5.2","5.18969","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Syphilis","0.5","0.49565","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Other chromosomal anomalies","0.0","0.04062","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Cardiovascular diseases","275.5","275.51529","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Genitourinary diseases","11.7","11.67146","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Other STDs","0.1","0.08601","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Back and neck pain","0.0","0.01578","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Oral conditions","0.0","0.01126","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Leukaemia","4.5","4.48182","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","5.7","5.68175","","",""
