"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Nutritional deficiencies","8.2","8.15941","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Ischaemic heart disease","7.9","7.90930","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Edentulism","0.0","0.01594","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Kidney diseases","2.2","2.23185","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Lower respiratory infections","570.9","570.90637","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Trachea, bronchus, lung cancers","116.8","116.84780","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Periodontal disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Eating disorders","0.1","0.06658","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Iron-deficiency anaemia","0.7","0.66018","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Schizophrenia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Self-harm","2.1","2.12086","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Rabies","2.3","2.29287","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Stroke","77.9","77.89336","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Interpersonal violence","2.1","2.10391","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Urolithiasis","1.6","1.59634","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Trichomoniasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Leukaemia","9.0","8.95294","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Iodine deficiency","0.0","0.01075","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Asthma","25.1","25.06224","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Edentulism","0.1","0.07944","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Injuries","126.7","126.66300","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other neurological conditions","5.8","5.75252","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Leishmaniasis","5.8","5.78124","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Dengue","0.2","0.22645","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Acute hepatitis B","3.9","3.92017","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Other congenital anomalies","0.5","0.45514","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Schistosomiasis","1.7","1.68965","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Rabies","1.2","1.15498","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Exposure to forces of nature","0.1","0.14408","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Noncommunicable diseases","241.2","241.17230","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Hypertensive heart disease","11.9","11.86065","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","STDs excluding HIV","3.3","3.29103","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Rabies","1.2","1.21326","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Other STDs","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Epilepsy","4.0","3.96360","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Acute hepatitis B","8.4","8.36224","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Neonatal conditions","89.9","89.92957","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Oral conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Chagas disease","0.0","0.00064","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Skin diseases","6.6","6.55887","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Fire, heat and hot substances","7.0","7.03788","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Ischaemic heart disease","15.7","15.73431","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Self-harm","9.8","9.79613","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Oral conditions","0.1","0.05222","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Colon and rectum cancers","4.1","4.11592","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Injuries","60.7","60.72544","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Skin diseases","1.5","1.48991","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Leprosy","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Acute hepatitis B","3.0","2.95810","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Measles","0.2","0.17234","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Other musculoskeletal disorders","1.5","1.52426","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Falls","48.3","48.31099","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Ascariasis","0.6","0.60746","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Acute hepatitis B","1.8","1.84226","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Congenital heart anomalies","5.3","5.29935","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Iron-deficiency anaemia","7.0","6.99728","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Other circulatory diseases","42.1","42.10110","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Congenital anomalies","1.0","0.97938","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Osteoarthritis","0.0","0.00005","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Road injury","17.5","17.47935","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Cirrhosis of the liver","27.8","27.75379","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Eating disorders","0.1","0.11057","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Gout","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Lower respiratory infections","7.1","7.09931","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","All Causes","956.6","956.62000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Diarrhoeal diseases","23.0","23.02140","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Cardiomyopathy, myocarditis, endocarditis","1.8","1.79215","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Iron-deficiency anaemia","0.7","0.69452","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other genitourinary diseases","2.9","2.94075","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Congenital anomalies","5.7","5.65921","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Schizophrenia","0.1","0.09107","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Urolithiasis","0.1","0.10035","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Whooping cough","0.1","0.14799","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Other hearing loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Other malignant neoplasms","1.9","1.91723","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Falls","14.1","14.12854","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Injuries","147.0","147.03500","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Melanoma and other skin cancers","1.6","1.60034","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Injuries","62.9","62.90383","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Unintentional injuries","119.6","119.64980","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Eating disorders","0.1","0.05710","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Hyperplasia of prostate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Fire, heat and hot substances","3.5","3.45967","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Stroke","27.1","27.10157","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Trachea, bronchus, lung cancers","0.1","0.13979","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Hypertensive heart disease","61.8","61.79650","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Down's syndrome","0.1","0.06481","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Other chromosomal anomalies","0.0","0.04172","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Meningitis","12.1","12.09743","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Rheumatic heart disease","15.1","15.07434","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Epilepsy","3.8","3.78610","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Chagas disease","0.0","0.00243","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Digestive diseases","64.0","64.04826","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Other neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Ascariasis","0.0","0.02574","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Idiopathic intellectual disability","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","All Causes","2169.8","2169.77393","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Falls","41.8","41.80997","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Lower respiratory infections","75.1","75.13254","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Colon and rectum cancers","11.6","11.62454","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","other sense organ disorders","0.0","0.02075","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Eating disorders","0.0","0.04898","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Breast cancer","6.4","6.36997","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Falls","5.4","5.36770","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Drowning","4.3","4.31701","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Sense organ diseases","0.0","0.02697","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other neoplasms","1.2","1.24841","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Upper respiratory infections","0.0","0.02751","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Tetanus","0.2","0.15727","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Lower respiratory infections","9.0","9.02230","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Respiratory diseases","128.0","127.96350","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Unipolar depressive disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Other nutritional deficiencies","0.2","0.17395","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Schistosomiasis","1.0","1.03247","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Exposure to forces of nature","0.1","0.07644","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Parkinson's disease","0.4","0.36576","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Liver cancer","0.2","0.15017","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Other genitourinary diseases","0.4","0.41893","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Chagas disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Cervix uteri cancer","8.8","8.81903","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Childhood behavioural disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Cervix uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Other infectious diseases","7.0","7.01209","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Drug use disorders","3.7","3.68215","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Other congenital anomalies","1.9","1.94262","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Congenital anomalies","9.7","9.67694","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Nutritional deficiencies","2.8","2.75581","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Chlamydia","0.1","0.09175","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Diphtheria","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Breast cancer","47.4","47.41449","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Other chromosomal anomalies","0.1","0.05436","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Schistosomiasis","0.0","0.03449","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Respiratory infections","41.6","41.57914","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Acute hepatitis C","3.8","3.75316","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Whooping cough","1.8","1.77160","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Self-harm","13.1","13.05662","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Peptic ulcer disease","2.8","2.79688","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Chronic obstructive pulmonary disease","59.6","59.62960","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Meningitis","4.6","4.64500","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Periodontal disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Corpus uteri cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Down's syndrome","0.2","0.21367","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Urolithiasis","4.6","4.56953","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Bladder cancer","1.7","1.69769","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Dental caries","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Ischaemic heart disease","92.1","92.13143","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Other STDs","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Self-harm","16.3","16.27325","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Intestinal nematode infections","0.1","0.09218","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Oesophagus cancer","17.2","17.15599","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Sense organ diseases","0.1","0.06161","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Multiple sclerosis","0.0","0.02940","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Peptic ulcer disease","47.3","47.32810","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","HIV/AIDS","22.8","22.79770","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Genitourinary diseases","190.4","190.38589","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Pancreas cancer","16.5","16.50780","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Otitis media","0.0","0.03548","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Digestive diseases","134.4","134.44971","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Malignant neoplasms","64.2","64.19993","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Exposure to forces of nature","0.0","0.00849","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Periodontal disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Cirrhosis of the liver","29.6","29.62014","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Leukaemia","2.2","2.20327","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Gonorrhoea","0.0","0.01721","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Interpersonal violence","10.5","10.54204","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Neural tube defects","0.1","0.09214","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Digestive diseases","44.9","44.88347","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Infectious and parasitic diseases","165.5","165.45070","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Liver cancer","5.4","5.36458","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Drowning","4.8","4.79481","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Epilepsy","3.6","3.60574","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Cardiomyopathy, myocarditis, endocarditis","7.0","6.98494","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Prostate cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Self-harm","24.4","24.38071","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Upper respiratory infections","0.8","0.76861","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Other nutritional deficiencies","0.0","0.03130","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Breast cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Prostate cancer","1.8","1.81451","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Eating disorders","0.0","0.02063","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Other genitourinary diseases","0.5","0.49812","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Schizophrenia","0.5","0.51279","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Migraine","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Back and neck pain","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Urolithiasis","0.1","0.08050","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","All Causes","7924.7","7924.73193","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Oesophagus cancer","1.8","1.76814","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Cataracts","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Parasitic and vector diseases","16.1","16.12736","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Lymphomas, multiple myeloma","5.8","5.80058","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Lower-middle-income","Diarrhoeal diseases","29.4","29.36765","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Lower-middle-income","Trichuriasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Eating disorders","0.1","0.06119","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Malaria","2.3","2.29478","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Anxiety disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Unintentional injuries","32.6","32.60152","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Lower-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Dengue","0.5","0.46610","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Other congenital anomalies","3.8","3.83010","","",""
